ticket,symbol,timeframe,direction,entry_price,sl,tp,lot,source,atr,entry_time,exit_time,exit_price,result,pnl,pips
2798227544,XAUUSD,,BUY,4663.304,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:29,,,OPEN,,
2798227548,XAUUSD,,BUY,4663.304,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:29,,,OPEN,,
2798227553,XAUUSD,,BUY,4663.304,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:29,,,OPEN,,
2798227561,XAUUSD,,BUY,4663.304,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:29,,,OPEN,,
2798227568,XAUUSD,,BUY,4663.304,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:30,,,OPEN,,
2798227576,XAUUSD,,BUY,4663.304,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:30,,,OPEN,,
2798227590,XAUUSD,,BUY,4663.228,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:30,,,OPEN,,
2798227600,XAUUSD,,BUY,4663.228,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:30,,,OPEN,,
2798227603,XAUUSD,,BUY,4663.228,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:30,,,OPEN,,
2798227611,XAUUSD,,BUY,4663.31,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:30,,,OPEN,,
2798227622,XAUUSD,,BUY,4663.382,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:30,,,OPEN,,
2798227630,XAUUSD,,BUY,4663.382,4652.50966,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:17:30,,,OPEN,,
2798251246,XAUUSD,,BUY,4653.205,4644.38117,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:23:03,,,OPEN,,
2798251269,XAUUSD,,BUY,4653.221,4644.38117,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:23:03,,,OPEN,,
2798251278,XAUUSD,,BUY,4653.221,4644.38117,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:23:03,,,OPEN,,
2798251287,XAUUSD,,BUY,4653.221,4644.38117,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:23:04,,,OPEN,,
2798251294,XAUUSD,,BUY,4653.221,4644.38117,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:23:04,,,OPEN,,
2798251303,XAUUSD,,BUY,4653.221,4644.38117,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:23:04,,,OPEN,,
2798251309,XAUUSD,,BUY,4653.221,4644.38117,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:23:04,,,OPEN,,
2798251318,XAUUSD,,BUY,4653.221,4644.38117,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:23:04,,,OPEN,,
2798251324,XAUUSD,,BUY,4653.221,4644.38117,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:23:04,,,OPEN,,
2798263144,XAUUSD,,BUY,4643.229,4631.56877,4663.389,0.01,TraderAI-Bot,0.0,2026-03-20 07:24:11,,,OPEN,,
2798263157,XAUUSD,,BUY,4643.417,4631.56877,4663.389,0.01,TraderAI-Bot,0.0,2026-03-20 07:24:11,,,OPEN,,
2798263172,XAUUSD,,BUY,4643.487,4631.56877,4663.389,0.01,TraderAI-Bot,0.0,2026-03-20 07:24:11,,,OPEN,,
2798263195,XAUUSD,,BUY,4643.65,4631.56877,4663.389,0.01,TraderAI-Bot,0.0,2026-03-20 07:24:12,,,OPEN,,
2798263223,XAUUSD,,BUY,4643.864,4631.56877,4663.389,0.01,TraderAI-Bot,0.0,2026-03-20 07:24:12,,,OPEN,,
2798263232,XAUUSD,,BUY,4643.864,4631.56877,4663.389,0.01,TraderAI-Bot,0.0,2026-03-20 07:24:12,,,OPEN,,
2798311205,XAUUSD,,SELL,4648.862,4659.47557,4634.231,0.01,TraderAI-Bot,0.0,2026-03-20 07:35:12,,,OPEN,,
2798311208,XAUUSD,,SELL,4648.862,4659.47557,4634.231,0.01,TraderAI-Bot,0.0,2026-03-20 07:35:12,,,OPEN,,
2798311216,XAUUSD,,SELL,4648.938,4659.47557,4634.231,0.01,TraderAI-Bot,0.0,2026-03-20 07:35:12,,,OPEN,,
2798311221,XAUUSD,,SELL,4648.938,4659.47557,4634.231,0.01,TraderAI-Bot,0.0,2026-03-20 07:35:13,,,OPEN,,
2798311225,XAUUSD,,SELL,4648.938,4659.47557,4634.231,0.01,TraderAI-Bot,0.0,2026-03-20 07:35:13,,,OPEN,,
2798311229,XAUUSD,,SELL,4648.938,4659.47557,4634.231,0.01,TraderAI-Bot,0.0,2026-03-20 07:35:13,,,OPEN,,
2798311234,XAUUSD,,SELL,4648.938,4659.47557,4634.231,0.01,TraderAI-Bot,0.0,2026-03-20 07:35:13,,,OPEN,,
2798342587,XAUUSD,,BUY,4655.971,4646.21004,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:45:06,,,OPEN,,
2798342598,XAUUSD,,BUY,4656.014,4646.21004,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:45:06,,,OPEN,,
2798342602,XAUUSD,,BUY,4656.014,4646.21004,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:45:06,,,OPEN,,
2798342605,XAUUSD,,BUY,4656.014,4646.21004,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:45:06,,,OPEN,,
2798342608,XAUUSD,,BUY,4656.014,4646.21004,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:45:07,,,OPEN,,
2798342611,XAUUSD,,BUY,4656.014,4646.21004,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 07:45:07,,,OPEN,,
2798410591,XAUUSD,,BUY,4644.835,4629.43765,4660.788,0.01,TraderAI-Bot,0.0,2026-03-20 08:00:32,,,OPEN,,
2798410639,XAUUSD,,BUY,4644.764,4629.43765,4660.788,0.01,TraderAI-Bot,0.0,2026-03-20 08:00:32,,,OPEN,,
2798410658,XAUUSD,,BUY,4644.677,4629.43765,4660.788,0.01,TraderAI-Bot,0.0,2026-03-20 08:00:32,,,OPEN,,
2798410681,XAUUSD,,BUY,4644.677,4629.43765,4660.788,0.01,TraderAI-Bot,0.0,2026-03-20 08:00:33,,,OPEN,,
2798428745,XAUUSD,,BUY,4660.073,4644.62645,4678.06207,0.01,TraderAI-Bot,0.0,2026-03-20 08:01:40,,,OPEN,,
2798428754,XAUUSD,,BUY,4660.183,4644.62645,4678.06207,0.01,TraderAI-Bot,0.0,2026-03-20 08:01:40,,,OPEN,,
2798428761,XAUUSD,,BUY,4660.19,4644.62645,4678.06207,0.01,TraderAI-Bot,0.0,2026-03-20 08:01:40,,,OPEN,,
2798428773,XAUUSD,,BUY,4659.48,4644.62645,4678.06207,0.01,TraderAI-Bot,0.0,2026-03-20 08:01:40,,,OPEN,,
2798428787,XAUUSD,,BUY,4659.066,4644.62645,4678.06207,0.01,TraderAI-Bot,0.0,2026-03-20 08:01:40,,,OPEN,,
2798428792,XAUUSD,,BUY,4659.184,4644.62645,4678.06207,0.01,TraderAI-Bot,0.0,2026-03-20 08:01:40,,,OPEN,,
2798489588,XAUUSD,,BUY,4677.666,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:19,,,OPEN,,
2798489626,XAUUSD,,BUY,4677.765,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:20,,,OPEN,,
2798489670,XAUUSD,,BUY,4677.712,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:20,,,OPEN,,
2798489685,XAUUSD,,BUY,4677.712,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:20,,,OPEN,,
2798489718,XAUUSD,,BUY,4677.712,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:20,,,OPEN,,
2798489743,XAUUSD,,BUY,4677.712,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:20,,,OPEN,,
2798489755,XAUUSD,,BUY,4677.604,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:20,,,OPEN,,
2798489766,XAUUSD,,BUY,4677.604,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:20,,,OPEN,,
2798489774,XAUUSD,,BUY,4677.604,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:20,,,OPEN,,
2798489808,XAUUSD,,BUY,4677.213,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:21,,,OPEN,,
2798489822,XAUUSD,,BUY,4676.948,4659.976,4696.95467,0.01,TraderAI-Bot,0.0,2026-03-20 08:08:21,,,OPEN,,
2798545318,XAUUSD,,BUY,4653.845,4636.7411,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 08:16:04,,,OPEN,,
2798545344,XAUUSD,,BUY,4653.876,4636.7411,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 08:16:04,,,OPEN,,
2798545367,XAUUSD,,BUY,4653.844,4636.7411,4677.032,0.01,TraderAI-Bot,0.0,2026-03-20 08:16:04,,,OPEN,,
2798653070,XAUUSD,,BUY,4675.771,4659.55647,4696.72304,0.01,TraderAI-Bot,0.0,2026-03-20 08:35:57,,,OPEN,,
2798653074,XAUUSD,,BUY,4675.771,4659.55647,4696.72304,0.01,TraderAI-Bot,0.0,2026-03-20 08:35:57,,,OPEN,,
2798653081,XAUUSD,,BUY,4675.771,4659.55647,4696.72304,0.01,TraderAI-Bot,0.0,2026-03-20 08:35:57,,,OPEN,,
2798653083,XAUUSD,,BUY,4675.771,4659.55647,4696.72304,0.01,TraderAI-Bot,0.0,2026-03-20 08:35:57,,,OPEN,,
2798653087,XAUUSD,,BUY,4675.771,4659.55647,4696.72304,0.01,TraderAI-Bot,0.0,2026-03-20 08:35:57,,,OPEN,,
2798653095,XAUUSD,,BUY,4675.771,4659.55647,4696.72304,0.01,TraderAI-Bot,0.0,2026-03-20 08:35:58,,,OPEN,,
2798731460,XAUUSD,,BUY,4692.438,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:02,,,OPEN,,
2798731470,XAUUSD,,BUY,4692.438,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:02,,,OPEN,,
2798731472,XAUUSD,,BUY,4692.438,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:02,,,OPEN,,
2798731476,XAUUSD,,BUY,4692.438,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:02,,,OPEN,,
2798731491,XAUUSD,,BUY,4692.508,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:03,,,OPEN,,
2798731502,XAUUSD,,BUY,4692.508,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:03,,,OPEN,,
2798731509,XAUUSD,,BUY,4692.508,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:03,,,OPEN,,
2798731540,XAUUSD,,BUY,4691.431,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:03,,,OPEN,,
2798731555,XAUUSD,,BUY,4691.431,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:03,,,OPEN,,
2798731568,XAUUSD,,BUY,4691.627,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:03,,,OPEN,,
2798731592,XAUUSD,,BUY,4692.68,4674.76948,4716.29003,0.01,TraderAI-Bot,0.0,2026-03-20 08:47:03,,,OPEN,,
2798808724,XAUUSD,,BUY,4678.221,4663.52932,4698.16923,0.01,TraderAI-Bot,0.0,2026-03-20 09:00:17,,,OPEN,,
2798808728,XAUUSD,,BUY,4678.221,4663.52932,4698.16923,0.01,TraderAI-Bot,0.0,2026-03-20 09:00:17,,,OPEN,,
2798808731,XAUUSD,,BUY,4678.221,4663.52932,4698.16923,0.01,TraderAI-Bot,0.0,2026-03-20 09:00:18,,,OPEN,,
2799058494,XAUUSD,,BUY,4700.068,4681.43586,4715.90186,0.01,TraderAI-Bot,0.0,2026-03-20 09:49:55,,,OPEN,,
2799058558,XAUUSD,,BUY,4699.866,4681.43586,4715.90186,0.01,TraderAI-Bot,0.0,2026-03-20 09:49:55,,,OPEN,,
2799058616,XAUUSD,,BUY,4699.745,4681.43586,4715.90186,0.01,TraderAI-Bot,0.0,2026-03-20 09:49:55,,,OPEN,,
2799058673,XAUUSD,,BUY,4699.745,4681.43586,4715.90186,0.01,TraderAI-Bot,0.0,2026-03-20 09:49:55,,,OPEN,,
2799058711,XAUUSD,,BUY,4699.745,4681.43586,4715.90186,0.01,TraderAI-Bot,0.0,2026-03-20 09:49:56,,,OPEN,,
2799216909,XAUUSD,,SELL,4717.96,4731.30037,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:15:19,,,OPEN,,
2799216916,XAUUSD,,SELL,4717.96,4731.30037,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:15:19,,,OPEN,,
2799216922,XAUUSD,,SELL,4717.96,4731.30037,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:15:19,,,OPEN,,
2799216932,XAUUSD,,SELL,4717.96,4731.30037,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:15:19,,,OPEN,,
2799216942,XAUUSD,,SELL,4717.96,4731.30037,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:15:20,,,OPEN,,
2799216947,XAUUSD,,SELL,4717.96,4731.30037,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:15:20,,,OPEN,,
2799216956,XAUUSD,,SELL,4717.96,4731.30037,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:15:20,,,OPEN,,
2799216967,XAUUSD,,SELL,4717.96,4731.30037,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:15:20,,,OPEN,,
2799216977,XAUUSD,,SELL,4717.975,4731.30037,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:15:20,,,OPEN,,
2799246791,XAUUSD,,SELL,4731.819,4750.08097,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:18:39,,,OPEN,,
2799246799,XAUUSD,,SELL,4731.819,4750.08097,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:18:39,,,OPEN,,
2799246808,XAUUSD,,SELL,4731.96,4750.08097,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:18:39,,,OPEN,,
2799246825,XAUUSD,,SELL,4732.031,4750.08097,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:18:40,,,OPEN,,
2799410254,XAUUSD,,SELL,4722.903,4734.88665,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:50:39,,,OPEN,,
2799410258,XAUUSD,,SELL,4722.903,4734.88665,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:50:39,,,OPEN,,
2799410278,XAUUSD,,SELL,4723.392,4734.88665,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:50:39,,,OPEN,,
2799410283,XAUUSD,,SELL,4723.203,4734.88665,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:50:40,,,OPEN,,
2799410286,XAUUSD,,SELL,4723.203,4734.88665,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:50:40,,,OPEN,,
2799420805,XAUUSD,,BUY,4727.201,4714.27755,4742.30193,0.01,TraderAI-Bot,0.0,2026-03-20 10:52:53,,,OPEN,,
2799420818,XAUUSD,,BUY,4727.201,4714.27755,4742.30193,0.01,TraderAI-Bot,0.0,2026-03-20 10:52:53,,,OPEN,,
2799420831,XAUUSD,,BUY,4727.201,4714.27755,4742.30193,0.01,TraderAI-Bot,0.0,2026-03-20 10:52:53,,,OPEN,,
2799420845,XAUUSD,,BUY,4727.201,4714.27755,4742.30193,0.01,TraderAI-Bot,0.0,2026-03-20 10:52:53,,,OPEN,,
2799426727,XAUUSD,,SELL,4724.223,4736.89145,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:54:00,,,OPEN,,
2799426773,XAUUSD,,SELL,4724.286,4736.89145,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:54:00,,,OPEN,,
2799426802,XAUUSD,,SELL,4724.286,4736.89145,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:54:00,,,OPEN,,
2799426820,XAUUSD,,SELL,4724.286,4736.89145,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 10:54:01,,,OPEN,,
2799433862,XAUUSD,,BUY,4727.899,4716.06241,4742.57279,0.01,TraderAI-Bot,0.0,2026-03-20 10:56:13,,,OPEN,,
2799433873,XAUUSD,,BUY,4727.899,4716.06241,4742.57279,0.01,TraderAI-Bot,0.0,2026-03-20 10:56:14,,,OPEN,,
2799433885,XAUUSD,,BUY,4727.899,4716.06241,4742.57279,0.01,TraderAI-Bot,0.0,2026-03-20 10:56:14,,,OPEN,,
2799627121,XAUUSD,,BUY,4716.167,4708.02466,4735.802,0.01,TraderAI-Bot,0.0,2026-03-20 11:48:00,,,OPEN,,
2799627133,XAUUSD,,BUY,4716.167,4708.02466,4735.802,0.01,TraderAI-Bot,0.0,2026-03-20 11:48:00,,,OPEN,,
2799667127,XAUUSD,,SELL,4720.888,4728.16898,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 12:00:07,,,OPEN,,
2799667129,XAUUSD,,SELL,4720.888,4728.16898,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 12:00:07,,,OPEN,,
2799730640,XAUUSD,,BUY,4717.426,4708.11804,4735.802,0.01,TraderAI-Bot,0.0,2026-03-20 12:14:27,,,OPEN,,
2799730726,XAUUSD,,BUY,4717.325,4708.11804,4735.802,0.01,TraderAI-Bot,0.0,2026-03-20 12:14:27,,,OPEN,,
2799730742,XAUUSD,,BUY,4717.325,4708.11804,4735.802,0.01,TraderAI-Bot,0.0,2026-03-20 12:14:27,,,OPEN,,
2799831861,XAUUSD,,BUY,4705.76,4697.24576,4727.061,0.01,TraderAI-Bot,0.0,2026-03-20 12:36:02,,,OPEN,,
2799831867,XAUUSD,,BUY,4705.76,4697.24576,4727.061,0.01,TraderAI-Bot,0.0,2026-03-20 12:36:02,,,OPEN,,
2799897692,XAUUSD,,SELL,4705.786,4718.58448,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 12:47:13,,,OPEN,,
2799897698,XAUUSD,,SELL,4705.786,4718.58448,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 12:47:13,,,OPEN,,
2799909235,XAUUSD,,SELL,4700.809,4713.13268,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 12:48:28,,,OPEN,,
2799909240,XAUUSD,,SELL,4700.809,4713.13268,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 12:48:28,,,OPEN,,
2799947931,XAUUSD,,SELL,4697.995,4710.74868,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 12:53:45,,,OPEN,,
2799947940,XAUUSD,,SELL,4698.196,4710.74868,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 12:53:45,,,OPEN,,
2799975013,XAUUSD,,SELL,4691.201,4705.90491,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 12:57:18,,,OPEN,,
2799975032,XAUUSD,,SELL,4691.201,4705.90491,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 12:57:18,,,OPEN,,
2800045853,XAUUSD,,SELL,4695.89,4708.51356,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 13:07:36,,,OPEN,,
2800045857,XAUUSD,,SELL,4695.89,4708.51356,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 13:07:36,,,OPEN,,
2800094921,XAUUSD,,BUY,4692.126,4677.12802,4723.655,0.01,TraderAI-Bot,0.0,2026-03-20 13:14:21,,,OPEN,,
2800094926,XAUUSD,,BUY,4692.126,4677.12802,4723.655,0.01,TraderAI-Bot,0.0,2026-03-20 13:14:21,,,OPEN,,
2800242950,XAUUSD,,SELL,4676.988,4694.17122,4639.284,0.01,TraderAI-Bot,0.0,2026-03-20 13:36:43,,,OPEN,,
2800242961,XAUUSD,,SELL,4676.988,4694.17122,4639.284,0.01,TraderAI-Bot,0.0,2026-03-20 13:36:43,,,OPEN,,
2800599447,XAUUSD,,SELL,4692.642,4703.42582,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 14:38:21,,,OPEN,,
2800801839,XAUUSD,,SELL,4718.765,4737.86187,4670.239,0.01,TraderAI-Bot,0.0,2026-03-20 15:16:29,,,OPEN,,
2801127363,XAUUSD,,BUY,4692.717,4666.98202,4734.746,0.01,TraderAI-Bot,0.0,2026-03-20 15:59:37,,,OPEN,,
2801127371,XAUUSD,,BUY,4692.717,4666.98202,4734.746,0.01,TraderAI-Bot,0.0,2026-03-20 15:59:37,,,OPEN,,
2803154384,XAUUSD,,BUY,4654.665,4637.27258,4784.4682,0.01,TraderAI-Bot,0.0,2026-03-20 20:39:52,,,OPEN,,
2804099868,XAUUSD,,BUY,4567.04,4552.26278,4750.16625,0.1,TraderAI-Bot,0.0,2026-03-20 21:49:57,,,OPEN,,
2804176581,XAUUSD,,BUY,4560.146,4540.00111,4734.746,0.1,TraderAI-Bot,0.0,2026-03-20 21:56:28,,,OPEN,,
2804209539,XAUUSD,,BUY,4561.858,4545.42244,4751.3816,0.1,TraderAI-Bot,0.0,2026-03-20 21:59:35,,,OPEN,,
2805421976,XAUUSD,,SELL,4576.034,4591.52149,4424.4481,0.01,TraderAI-Bot,0.0,2026-03-20 23:50:43,,,OPEN,,
2806341469,XAUUSD,,BUY,4511.561,4493.07802,4695.521,0.02,TraderAI-Bot,0.0,2026-03-21 02:01:42,,,OPEN,,
2806385805,XAUUSD,,BUY,4496.042,4475.18753,4695.521,0.1,TraderAI-Bot,0.0,2026-03-21 02:07:30,,,OPEN,,
2806421546,XAUUSD,,BUY,4490.675,4479.28069,4695.521,0.1,TraderAI-Bot,0.0,2026-03-21 02:12:33,,,OPEN,,
2806523725,XAUUSD,,BUY,4502.873,4479.83737,4695.521,0.01,TraderAI-Bot,0.0,2026-03-21 02:30:11,,,OPEN,,
2806605945,XAUUSD,,BUY,4511.608,4498.55029,4695.521,0.01,TraderAI-Bot,0.0,2026-03-21 02:45:27,,,OPEN,,
2810760558,XAUUSD,,BUY,4422.722,4398.58651,4764.9029,0.01,TraderAI-Bot,0.0,2026-03-23 08:20:30,,,OPEN,,
2810809607,XAUUSD,,BUY,4430.298,4404.48238,4755.19125,0.01,TraderAI-Bot,0.0,2026-03-23 08:25:13,,,OPEN,,
2810827810,XAUUSD,,BUY,4423.34,4391.49386,4715.70942,0.01,TraderAI-Bot,0.0,2026-03-23 08:27:17,,,OPEN,,
2810844591,XAUUSD,,BUY,4423.06,4391.78686,4716.00242,0.01,TraderAI-Bot,0.0,2026-03-23 08:29:32,,,OPEN,,
2812754384,XAUUSD,,SELL,4366.842,4379.35401,4266.48293,0.01,TraderAI-Bot,0.0,2026-03-23 12:18:54,,,OPEN,,
2812785255,XAUUSD,,SELL,4360.403,4372.78113,4257.97269,0.01,TraderAI-Bot,0.0,2026-03-23 12:23:14,,,OPEN,,
2812799010,XAUUSD,,SELL,4355.245,4369.0442,4246.98603,0.01,TraderAI-Bot,0.0,2026-03-23 12:25:25,,,OPEN,,
2812826245,XAUUSD,,SELL,4356.514,4369.11153,4248.57869,0.01,TraderAI-Bot,0.0,2026-03-23 12:29:45,,,OPEN,,
2812868155,XAUUSD,,SELL,4325.133,4345.33539,4202.68306,0.01,TraderAI-Bot,0.0,2026-03-23 12:32:06,,,OPEN,,
2812896774,XAUUSD,,SELL,4327.364,4339.40013,4188.91873,0.01,TraderAI-Bot,0.0,2026-03-23 12:34:15,,,OPEN,,
2813177701,XAUUSD,,BUY,4318.321,4304.8447,4493.727,0.01,TraderAI-Bot,0.0,2026-03-23 12:58:02,,,OPEN,,
2813201403,XAUUSD,,BUY,4307.051,4296.6987,4493.727,0.01,TraderAI-Bot,0.0,2026-03-23 13:00:18,,,OPEN,,
2813501174,XAUUSD,,SELL,4280.758,4314.46599,4125.91511,0.01,TraderAI-Bot,0.0,2026-03-23 13:19:20,,,OPEN,,
2813543677,XAUUSD,,SELL,4273.89,4314.466,4092.04478,0.01,TraderAI-Bot,0.0,2026-03-23 13:22:45,,,OPEN,,
2813595291,XAUUSD,,SELL,4273.496,4293.98681,4088.36587,0.01,TraderAI-Bot,0.0,2026-03-23 13:27:00,,,OPEN,,
2813767933,XAUUSD,,SELL,4232.004,4264.6277,4024.47896,0.01,TraderAI-Bot,0.0,2026-03-23 13:34:23,,,OPEN,,
2813843752,XAUUSD,,SELL,4229.003,4264.628,4032.56784,0.01,TraderAI-Bot,0.0,2026-03-23 13:38:21,,,OPEN,,
2813921769,XAUUSD,,SELL,4219.136,4265.36998,4007.86017,0.01,TraderAI-Bot,0.0,2026-03-23 13:43:11,,,OPEN,,
2814479613,XAUUSD,,SELL,4152.811,4189.10507,3850.85426,0.01,TraderAI-Bot,0.0,2026-03-23 14:12:26,,,OPEN,,
2815126163,XAUUSD,,SELL,4206.308,4245.22132,3867.75279,0.01,TraderAI-Bot,0.0,2026-03-23 14:52:40,,,OPEN,,
2815187358,XAUUSD,,SELL,4189.8,4235.41953,3865.47273,0.01,TraderAI-Bot,0.0,2026-03-23 14:58:06,,,OPEN,,
2815208094,XAUUSD,,SELL,4206.004,4235.42,3855.98939,0.02,TraderAI-Bot,0.0,2026-03-23 15:00:01,,,OPEN,,
2815242023,XAUUSD,,SELL,4215.195,4258.27844,3896.56061,0.01,TraderAI-Bot,0.0,2026-03-23 15:02:01,,,OPEN,,
