time,open,high,low,close,candle,body,wick_up,wick_down,pattern,rsi,ema20,ema50,macd,histogram,adx,atr,signal,score,sl,tp,logged_at
2023-12-15 19:00:00,2033.80005,2034.19995,2029.19995,2033.09998,BEARISH,0.70007,0.3999,3.90002,Hanging Man ↓,31.83,2046.98555,2041.47288,-1.24614,-2.74548,38.19,6.13279,,,,,2023-12-15 19:00:00
2023-12-15 20:00:00,2033.09998,2035.59998,2031.30005,2032.0,BEARISH,1.09998,2.5,0.69995,Spinning Top,30.91,2045.55835,2041.1014,-2.22717,-2.98121,42.11,5.88841,,,,,2023-12-15 20:00:00
2023-12-15 21:00:00,2031.90002,2033.90002,2031.80005,2033.80005,BULLISH,1.90002,0.09998,0.09998,Bullish Engulfing ↑,34.25,2044.43852,2040.81507,-2.8268,-2.86468,45.51,5.38328,,,,,2023-12-15 21:00:00
2023-12-17 23:00:00,2033.30005,2034.90002,2029.5,2031.0,BEARISH,2.30005,1.59998,1.5,None,31.69,2043.15866,2040.43017,-3.48776,-2.8205,48.94,5.38552,,,,,2023-12-17 23:00:00
2023-12-18 00:00:00,2031.09998,2034.09998,2029.5,2033.69995,BULLISH,2.59998,0.40002,1.59998,Tweezer Bottom ↑,36.61,2042.25783,2040.16624,-3.75047,-2.46657,51.91,5.28078,,,,,2023-12-18 00:00:00
2023-12-18 01:00:00,2033.69995,2037.69995,2032.30005,2033.09998,BEARISH,0.59998,4.0,0.79993,Spinning Top,35.99,2041.38565,2039.88913,-3.96142,-2.14202,50.18,5.29666,,,,,2023-12-18 01:00:00
2023-12-18 02:00:00,2033.0,2037.0,2032.80005,2035.5,BULLISH,2.5,1.5,0.19995,Bullish Engulfing ↑,40.35,2040.82511,2039.71701,-3.8901,-1.65656,48.68,5.15043,,,,,2023-12-18 02:00:00
2023-12-18 03:00:00,2035.59998,2037.80005,2035.0,2036.5,BULLISH,0.90002,1.30005,0.59998,None,42.12,2040.4132,2039.59085,-3.71011,-1.18126,47.38,4.83705,,,,,2023-12-18 03:00:00
2023-12-18 04:00:00,2036.30005,2036.90002,2035.09998,2036.69995,BULLISH,0.3999,0.20007,1.20007,Spinning Top,42.49,2040.05955,2039.47748,-3.51087,-0.78561,46.25,4.43211,,,,,2023-12-18 04:00:00
2023-12-18 05:00:00,2036.59998,2038.40002,2036.0,2036.90002,BULLISH,0.30005,1.5,0.59998,Spinning Top,42.88,2039.75865,2039.3764,-3.2988,-0.45883,43.01,4.16117,,,,,2023-12-18 05:00:00
2023-12-18 06:00:00,2036.90002,2038.80005,2035.30005,2037.0,BULLISH,0.09998,1.80005,1.59998,Doji,43.09,2039.49592,2039.28321,-3.08707,-0.19768,40.85,4.07301,,,,,2023-12-18 06:00:00
2023-12-18 07:00:00,2037.09998,2038.19995,2036.40002,2036.90002,BEARISH,0.19995,1.09998,0.5,Spinning Top,42.92,2039.24869,2039.18975,-2.89399,-0.00368,38.97,3.76994,,,,,2023-12-18 07:00:00
2023-12-18 08:00:00,2037.0,2040.69995,2035.5,2038.40002,BULLISH,1.40002,2.29993,1.5,Spinning Top,46.31,2039.16787,2039.15878,-2.59007,0.24019,34.04,3.9606,,,,,2023-12-18 08:00:00
2023-12-18 09:00:00,2038.30005,2041.5,2035.90002,2036.90002,BEARISH,1.40002,3.19995,1.0,Spinning Top,43.53,2038.95188,2039.0702,-2.4421,0.31053,30.78,4.17919,,,,,2023-12-18 09:00:00
2023-12-18 10:00:00,2036.80005,2039.09998,2033.0,2033.30005,BEARISH,3.5,2.29993,0.30005,None,37.67,2038.41361,2038.84392,-2.58552,0.13369,28.97,4.43529,,,,,2023-12-18 10:00:00
2023-12-18 11:00:00,2033.30005,2036.59998,2032.80005,2036.0,BULLISH,2.69995,0.59998,0.5,None,43.78,2038.18374,2038.7324,-2.45304,0.21293,27.61,4.35058,,,,,2023-12-18 11:00:00
