time,direction,entry,tp,sl,result,pnl_pts,pnl_usd,balance,prob,atr,adx
2026-02-17 08:25:00,SELL,4919.93,4911.93,4925.93,LOSS,-6.0,-6.25,1536.5,0.6713,7.126,37.5
2026-02-17 08:30:00,SELL,4919.83,4911.83,4925.83,LOSS,-6.0,-6.25,1530.25,0.674,7.073,35.1
2026-02-17 08:35:00,SELL,4918.39,4910.39,4924.39,LOSS,-6.0,-6.25,1524.0,0.6713,6.831,31.1
2026-02-17 08:40:00,SELL,4917.89,4909.89,4923.89,LOSS,-6.0,-6.25,1517.75,0.6642,6.459,27.3
2026-02-17 08:55:00,SELL,4920.72,4912.72,4926.72,LOSS,-6.0,-6.25,1511.5,0.7015,5.868,27.2
2026-02-17 09:00:00,SELL,4928.72,4920.72,4934.72,WIN,8.0,7.75,1519.25,0.6756,6.319,29.6
2026-02-17 09:05:00,SELL,4922.68,4914.68,4928.68,WIN,8.0,7.75,1527.0,0.6776,6.585,31.9
2026-02-17 09:10:00,SELL,4921.7,4913.7,4927.7,WIN,8.0,7.75,1534.75,0.6805,6.374,33.3
2026-02-17 09:20:00,SELL,4921.16,4913.16,4927.16,WIN,8.0,7.75,1542.5,0.652,5.921,30.2
2026-02-17 09:35:00,SELL,4921.81,4913.81,4927.81,WIN,8.0,7.75,1550.25,0.6607,5.282,25.5
2026-02-17 09:45:00,SELL,4918.08,4910.08,4924.08,LOSS,-6.0,-6.25,1544.0,0.634,5.672,23.6
2026-02-17 09:50:00,SELL,4927.66,4919.66,4933.66,LOSS,-6.0,-6.25,1537.75,0.6532,6.845,24.0
2026-02-17 09:55:00,SELL,4926.02,4918.02,4932.02,LOSS,-6.0,-6.25,1531.5,0.6607,6.282,24.3
2026-02-17 10:00:00,SELL,4927.56,4919.56,4933.56,LOSS,-6.0,-6.25,1525.25,0.7549,6.102,23.3
2026-02-17 10:05:00,SELL,4928.95,4920.95,4934.95,LOSS,-6.0,-6.25,1519.0,0.7574,5.732,23.0
2026-02-17 10:10:00,SELL,4936.32,4928.32,4942.32,WIN,8.0,7.75,1526.75,0.7411,6.429,26.5
2026-02-17 10:15:00,SELL,4932.71,4924.71,4938.71,WIN,8.0,7.75,1534.5,0.7478,6.389,29.6
2026-02-17 10:20:00,SELL,4932.04,4924.04,4938.04,WIN,8.0,7.75,1542.25,0.7522,6.023,32.3
2026-02-17 10:25:00,SELL,4928.04,4920.04,4934.04,WIN,8.0,7.75,1550.0,0.7605,5.826,30.8
2026-02-17 10:30:00,SELL,4925.15,4917.15,4931.15,WIN,8.0,7.75,1557.75,0.7562,6.037,28.4
2026-02-17 10:35:00,SELL,4926.19,4918.19,4932.19,WIN,8.0,7.75,1565.5,0.7534,6.245,27.0
2026-02-17 10:40:00,SELL,4921.78,4913.78,4927.78,WIN,8.0,7.75,1573.25,0.7245,6.128,25.8
2026-02-17 10:45:00,SELL,4916.29,4908.29,4922.29,WIN,8.0,7.75,1581.0,0.682,6.292,27.4
2026-02-17 11:05:00,SELL,4922.35,4914.35,4928.35,LOSS,-6.0,-6.25,1574.75,0.5391,6.56,28.0
2026-02-17 11:10:00,SELL,4926.02,4918.02,4932.02,LOSS,-6.0,-6.25,1568.5,0.5495,6.404,25.2
2026-02-17 11:15:00,SELL,4926.74,4918.74,4932.74,LOSS,-6.0,-6.25,1562.25,0.5586,5.92,23.5
2026-02-17 11:30:00,SELL,4924.11,4916.11,4930.11,LOSS,-6.0,-6.25,1556.0,0.5671,5.527,20.6
2026-02-17 13:00:00,SELL,4927.68,4919.68,4933.68,WIN,8.0,7.75,1563.75,0.7509,5.639,24.7
2026-02-17 13:05:00,SELL,4924.97,4916.97,4930.97,WIN,8.0,7.75,1571.5,0.7405,5.74,28.4
2026-02-17 14:00:00,SELL,4871.56,4863.56,4877.56,LOSS,-6.0,-6.25,1565.25,0.6043,16.003,60.4
2026-02-17 14:15:00,SELL,4893.06,4885.06,4899.06,LOSS,-6.0,-6.25,1559.0,0.6604,16.848,53.2
2026-02-17 14:30:00,SELL,4897.74,4889.74,4903.74,WIN,8.0,7.75,1566.75,0.6854,15.882,44.4
2026-02-17 14:35:00,SELL,4881.9,4873.9,4887.9,WIN,8.0,7.75,1574.5,0.6777,17.555,43.6
2026-02-17 14:40:00,SELL,4870.27,4862.27,4876.27,WIN,8.0,7.75,1582.25,0.6485,17.808,43.8
2026-02-17 14:50:00,SELL,4874.19,4866.19,4880.19,WIN,8.0,7.75,1590.0,0.6296,18.51,44.8
2026-02-17 14:55:00,SELL,4864.13,4856.13,4870.13,WIN,8.0,7.75,1597.75,0.6165,18.394,44.8
2026-02-17 16:00:00,SELL,4877.3,4869.3,4883.3,LOSS,-6.0,-6.25,1591.5,0.5789,13.571,25.0
2026-02-17 16:05:00,SELL,4888.61,4880.61,4894.61,WIN,8.0,7.75,1599.25,0.6098,14.079,26.0
2026-02-17 16:20:00,SELL,4885.89,4877.89,4891.89,WIN,8.0,7.75,1607.0,0.5887,11.947,28.6
2026-02-17 16:25:00,SELL,4883.76,4875.76,4889.76,WIN,8.0,7.75,1614.75,0.5861,11.278,27.7
2026-02-17 16:35:00,SELL,4878.54,4870.54,4884.54,LOSS,-6.0,-6.25,1608.5,0.5828,10.284,21.8
2026-02-17 16:40:00,SELL,4877.5,4869.5,4883.5,WIN,8.0,7.75,1616.25,0.6062,10.737,20.0
2026-02-17 17:55:00,SELL,4865.24,4857.24,4871.24,LOSS,-6.0,-6.25,1610.0,0.5749,9.326,38.5
2026-02-17 19:00:00,SELL,4898.14,4890.14,4904.14,WIN,8.0,7.75,1617.75,0.6427,9.034,50.2
2026-02-17 19:05:00,SELL,4897.78,4889.78,4903.78,WIN,8.0,7.75,1625.5,0.6409,8.622,52.7
2026-02-17 19:10:00,SELL,4893.68,4885.68,4899.68,WIN,8.0,7.75,1633.25,0.6391,8.25,53.1
2026-02-17 19:15:00,SELL,4890.27,4882.27,4896.27,WIN,8.0,7.75,1641.0,0.6419,8.223,51.4
2026-02-17 19:20:00,SELL,4890.86,4882.86,4896.86,WIN,8.0,7.75,1648.75,0.6424,8.084,48.0
2026-02-17 19:25:00,SELL,4883.73,4875.73,4889.73,WIN,8.0,7.75,1656.5,0.6267,8.307,41.7
2026-02-17 19:35:00,SELL,4885.51,4877.51,4891.51,WIN,8.0,7.75,1664.25,0.6272,8.148,33.5
2026-02-17 19:40:00,SELL,4884.47,4876.47,4890.47,WIN,8.0,7.75,1672.0,0.6282,7.796,29.1
2026-02-17 19:45:00,SELL,4884.85,4876.85,4890.85,WIN,8.0,7.75,1679.75,0.6378,7.277,25.8
2026-02-17 19:50:00,SELL,4883.11,4875.11,4889.11,WIN,8.0,7.75,1687.5,0.6466,6.843,22.9
2026-02-17 20:00:00,SELL,4878.96,4870.96,4884.96,LOSS,-6.0,-6.25,1681.25,0.6185,6.825,23.3
2026-02-17 20:05:00,SELL,4876.91,4868.91,4882.91,LOSS,-6.0,-6.25,1675.0,0.6154,6.496,24.9
2026-02-17 20:15:00,SELL,4876.66,4868.66,4882.66,LOSS,-6.0,-6.25,1668.75,0.5904,5.82,26.5
2026-02-17 20:20:00,SELL,4874.75,4866.75,4880.75,LOSS,-6.0,-6.25,1662.5,0.5603,5.694,28.6
2026-02-17 20:25:00,SELL,4877.89,4869.89,4883.89,LOSS,-6.0,-6.25,1656.25,0.6083,5.584,29.0
2026-02-17 20:30:00,SELL,4876.05,4868.05,4882.05,LOSS,-6.0,-6.25,1650.0,0.5678,5.556,29.6
2026-02-17 20:35:00,SELL,4879.01,4871.01,4885.01,LOSS,-6.0,-6.25,1643.75,0.619,5.465,30.1
2026-02-17 20:40:00,SELL,4878.55,4870.55,4884.55,LOSS,-6.0,-6.25,1637.5,0.6155,5.58,26.5
2026-02-17 20:50:00,SELL,4882.55,4874.55,4888.55,WIN,8.0,7.75,1645.25,0.6631,5.181,23.0
2026-02-17 20:55:00,SELL,4878.1,4870.1,4884.1,LOSS,-6.0,-6.25,1639.0,0.6321,5.497,20.9
2026-02-19 07:00:00,SELL,5020.19,5012.19,5026.19,WIN,8.0,7.75,1646.75,0.5764,3.713,77.0
2026-02-19 07:05:00,SELL,5020.78,5012.78,5026.78,WIN,8.0,7.75,1654.5,0.5706,3.83,78.0
2026-02-19 07:30:00,SELL,5018.58,5010.58,5024.58,WIN,8.0,7.75,1662.25,0.5301,3.637,69.0
2026-02-19 07:35:00,SELL,5017.33,5009.33,5023.33,WIN,8.0,7.75,1670.0,0.5209,3.563,66.5
2026-02-19 16:00:00,SELL,5011.43,5003.43,5017.43,WIN,8.0,7.75,1677.75,0.6252,7.275,20.9
2026-02-19 16:05:00,SELL,5008.7,5000.7,5014.7,WIN,8.0,7.75,1685.5,0.6269,7.779,22.6
2026-02-19 16:10:00,SELL,5005.43,4997.43,5011.43,WIN,8.0,7.75,1693.25,0.6276,7.413,24.1
2026-02-19 16:15:00,SELL,5001.33,4993.33,5007.33,WIN,8.0,7.75,1701.0,0.625,7.318,27.1
2026-02-19 16:20:00,SELL,5000.48,4992.48,5006.48,WIN,8.0,7.75,1708.75,0.6203,7.457,30.2
2026-02-19 16:25:00,SELL,4998.32,4990.32,5004.32,LOSS,-6.0,-6.25,1702.5,0.5964,7.957,34.5
2026-02-19 16:30:00,SELL,5003.08,4995.08,5009.08,WIN,8.0,7.75,1710.25,0.6014,7.615,37.4
2026-02-19 16:35:00,SELL,5002.97,4994.97,5008.97,WIN,8.0,7.75,1718.0,0.5959,7.399,37.9
2026-02-19 16:40:00,SELL,5006.34,4998.34,5012.34,WIN,8.0,7.75,1725.75,0.5948,7.201,35.9
2026-02-19 16:45:00,SELL,5003.56,4995.56,5009.56,WIN,8.0,7.75,1733.5,0.5988,7.351,36.0
2026-02-19 16:50:00,SELL,5002.76,4994.76,5008.76,WIN,8.0,7.75,1741.25,0.5964,7.308,36.7
2026-02-19 17:05:00,SELL,4996.14,4988.14,5002.14,WIN,8.0,7.75,1749.0,0.7348,7.688,41.8
2026-02-19 17:10:00,SELL,4996.76,4988.76,5002.76,WIN,8.0,7.75,1756.75,0.7451,7.168,41.8
2026-02-19 17:15:00,SELL,4998.18,4990.18,5004.18,WIN,8.0,7.75,1764.5,0.7437,7.136,43.2
2026-02-19 17:20:00,SELL,4999.43,4991.43,5005.43,WIN,8.0,7.75,1772.25,0.7506,6.766,42.3
2026-02-19 17:25:00,SELL,4993.86,4985.86,4999.86,WIN,8.0,7.75,1780.0,0.7318,6.952,42.9
2026-02-19 17:30:00,SELL,4993.46,4985.46,4999.46,WIN,8.0,7.75,1787.75,0.725,6.743,44.3
2026-02-19 17:35:00,SELL,4995.24,4987.24,5001.24,WIN,8.0,7.75,1795.5,0.732,7.099,46.8
2026-02-19 17:40:00,SELL,4993.55,4985.55,4999.55,WIN,8.0,7.75,1803.25,0.7279,6.578,48.9
2026-02-20 08:00:00,BUY,5014.81,5022.81,5008.81,LOSS,-6.0,-6.25,1797.0,0.6303,5.554,31.8
2026-02-20 08:05:00,BUY,5006.98,5014.98,5000.98,WIN,8.0,7.75,1804.75,0.6974,6.162,30.2
2026-02-20 08:10:00,BUY,5012.26,5020.26,5006.26,WIN,8.0,7.75,1812.5,0.6585,6.409,29.5
2026-02-20 08:15:00,BUY,5013.77,5021.77,5007.77,WIN,8.0,7.75,1820.25,0.6553,5.887,28.2
2026-02-20 09:55:00,BUY,5027.46,5035.46,5021.46,LOSS,-6.0,-6.25,1814.0,0.5332,4.509,33.3
2026-02-20 10:00:00,BUY,5024.91,5032.91,5018.91,WIN,8.0,7.75,1821.75,0.6384,4.522,32.9
2026-02-20 10:05:00,BUY,5024.93,5032.93,5018.93,WIN,8.0,7.75,1829.5,0.6421,4.355,33.6
2026-02-20 10:10:00,BUY,5025.83,5033.83,5019.83,WIN,8.0,7.75,1837.25,0.6334,4.711,35.2
2026-02-20 10:20:00,BUY,5026.02,5034.02,5020.02,WIN,8.0,7.75,1845.0,0.6385,4.821,29.2
2026-02-20 10:25:00,BUY,5026.35,5034.35,5020.35,WIN,8.0,7.75,1852.75,0.6334,4.634,28.4
2026-02-20 11:50:00,BUY,5020.45,5028.45,5014.45,LOSS,-6.0,-6.25,1846.5,0.5237,5.841,22.6
2026-02-20 12:00:00,BUY,5020.65,5028.65,5014.65,LOSS,-6.0,-6.25,1840.25,0.6317,6.178,28.1
2026-02-20 12:05:00,BUY,5022.97,5030.97,5016.97,LOSS,-6.0,-6.25,1834.0,0.6002,6.1,28.4
2026-02-20 12:10:00,BUY,5022.45,5030.45,5016.45,LOSS,-6.0,-6.25,1827.75,0.5959,5.793,28.7
2026-02-20 12:15:00,BUY,5019.51,5027.51,5013.51,LOSS,-6.0,-6.25,1821.5,0.6525,5.893,29.9
2026-02-20 12:20:00,BUY,5015.79,5023.79,5009.79,LOSS,-6.0,-6.25,1815.25,0.7006,5.805,32.2
2026-02-20 12:25:00,BUY,5012.16,5020.16,5006.16,WIN,8.0,7.75,1823.0,0.7043,5.957,35.1
2026-02-20 12:30:00,BUY,5021.2,5029.2,5015.2,WIN,8.0,7.75,1830.75,0.6166,7.272,35.3
2026-02-20 12:35:00,BUY,5022.48,5030.48,5016.48,WIN,8.0,7.75,1838.5,0.5943,6.753,34.3
2026-02-20 12:45:00,BUY,5022.57,5030.57,5016.57,WIN,8.0,7.75,1846.25,0.5867,6.242,32.2
2026-02-20 12:50:00,BUY,5022.41,5030.41,5016.41,WIN,8.0,7.75,1854.0,0.588,5.648,31.6
2026-02-20 13:05:00,BUY,5026.77,5034.77,5020.77,LOSS,-6.0,-6.25,1847.75,0.6635,5.083,22.8
2026-02-20 15:05:00,BUY,5022.2,5030.2,5016.2,LOSS,-6.0,-6.25,1841.5,0.6121,17.35,37.4
2026-02-20 15:10:00,BUY,5022.32,5030.32,5016.32,WIN,8.0,7.75,1849.25,0.6123,17.582,40.5
2026-02-20 15:20:00,BUY,5023.93,5031.93,5017.93,LOSS,-6.0,-6.25,1843.0,0.6051,18.22,36.4
2026-02-20 15:25:00,BUY,5025.46,5033.46,5019.46,LOSS,-6.0,-6.25,1836.75,0.5937,17.801,36.4
2026-02-20 15:30:00,BUY,5025.36,5033.36,5019.36,WIN,8.0,7.75,1844.5,0.5996,17.218,35.4
2026-02-20 18:25:00,BUY,5058.56,5066.56,5052.56,WIN,8.0,7.75,1852.25,0.5881,7.167,26.1
2026-02-23 07:00:00,BUY,5140.16,5148.16,5134.16,WIN,8.0,7.75,1860.0,0.6694,5.599,44.6
2026-02-23 07:05:00,BUY,5150.9,5158.9,5144.9,LOSS,-6.0,-6.25,1853.75,0.5908,7.039,43.7
2026-02-23 07:10:00,BUY,5147.08,5155.08,5141.08,LOSS,-6.0,-6.25,1847.5,0.6458,6.641,42.9
2026-02-23 07:15:00,BUY,5144.79,5152.79,5138.79,LOSS,-6.0,-6.25,1841.25,0.6693,6.395,43.3
2026-02-23 07:20:00,BUY,5139.15,5147.15,5133.15,LOSS,-6.0,-6.25,1835.0,0.675,6.835,46.1
2026-02-23 07:25:00,BUY,5136.29,5144.29,5130.29,LOSS,-6.0,-6.25,1828.75,0.6767,7.931,50.2
2026-02-23 07:40:00,BUY,5136.61,5144.61,5130.61,LOSS,-6.0,-6.25,1822.5,0.6925,7.589,57.6
2026-02-23 07:45:00,BUY,5136.55,5144.55,5130.55,LOSS,-6.0,-6.25,1816.25,0.6916,6.949,57.1
2026-02-23 07:50:00,BUY,5136.83,5144.83,5130.83,LOSS,-6.0,-6.25,1810.0,0.6888,6.554,55.4
2026-02-23 07:55:00,BUY,5136.73,5144.73,5130.73,LOSS,-6.0,-6.25,1803.75,0.6908,6.117,53.8
2026-02-23 08:00:00,BUY,5134.51,5142.51,5128.51,LOSS,-6.0,-6.25,1797.5,0.7038,6.308,54.1
2026-02-23 08:05:00,BUY,5136.83,5144.83,5130.83,LOSS,-6.0,-6.25,1791.25,0.694,6.363,53.3
2026-02-23 08:10:00,BUY,5138.1,5146.1,5132.1,LOSS,-6.0,-6.25,1785.0,0.6837,5.978,52.6
2026-02-23 08:15:00,BUY,5136.21,5144.21,5130.21,LOSS,-6.0,-6.25,1778.75,0.692,5.818,50.7
2026-02-23 08:20:00,BUY,5128.18,5136.18,5122.18,WIN,8.0,7.75,1786.5,0.6985,6.376,51.6
2026-02-23 08:25:00,BUY,5125.3,5133.3,5119.3,WIN,8.0,7.75,1794.25,0.6994,6.628,53.7
2026-02-23 08:35:00,BUY,5127.36,5135.36,5121.36,WIN,8.0,7.75,1802.0,0.6979,6.833,54.1
2026-02-23 08:40:00,BUY,5128.29,5136.29,5122.29,WIN,8.0,7.75,1809.75,0.6862,6.409,54.9
2026-02-23 08:45:00,BUY,5133.87,5141.87,5127.87,WIN,8.0,7.75,1817.5,0.6717,6.482,49.9
2026-02-23 08:50:00,BUY,5137.65,5145.65,5131.65,WIN,8.0,7.75,1825.25,0.6544,6.303,43.3
2026-02-23 08:55:00,BUY,5140.03,5148.03,5134.03,WIN,8.0,7.75,1833.0,0.6382,6.051,39.7
2026-02-23 09:00:00,BUY,5141.99,5149.99,5135.99,WIN,8.0,7.75,1840.75,0.6283,5.729,37.1
2026-02-23 09:05:00,BUY,5143.99,5151.99,5137.99,WIN,8.0,7.75,1848.5,0.6046,5.696,36.1
2026-02-23 09:10:00,BUY,5145.72,5153.72,5139.72,WIN,8.0,7.75,1856.25,0.5948,5.424,35.9
2026-02-23 09:15:00,BUY,5145.91,5153.91,5139.91,WIN,8.0,7.75,1864.0,0.5985,5.043,36.0
2026-02-23 09:35:00,BUY,5145.45,5153.45,5139.45,WIN,8.0,7.75,1871.75,0.6071,4.529,34.9
2026-02-23 14:00:00,BUY,5149.46,5157.46,5143.46,WIN,8.0,7.75,1879.5,0.7297,5.623,39.4
2026-02-23 16:00:00,BUY,5180.0,5188.0,5174.0,WIN,8.0,7.75,1887.25,0.6331,11.056,27.9
2026-02-23 17:45:00,BUY,5199.83,5207.83,5193.83,WIN,8.0,7.75,1895.0,0.5527,7.757,28.2
2026-02-24 07:05:00,BUY,5167.14,5175.14,5161.14,WIN,8.0,7.75,1902.75,0.5466,6.716,42.0
2026-02-24 15:00:00,BUY,5125.3,5133.3,5119.3,WIN,8.0,7.75,1910.5,0.5872,12.333,29.6
2026-02-24 19:15:00,BUY,5149.05,5157.05,5143.05,WIN,8.0,7.75,1918.25,0.5305,5.48,25.0
2026-02-24 19:20:00,BUY,5147.49,5155.49,5141.49,WIN,8.0,7.75,1926.0,0.5532,5.464,28.0
2026-02-24 19:25:00,BUY,5151.34,5159.34,5145.34,WIN,8.0,7.75,1933.75,0.5225,5.451,29.5
2026-02-24 20:05:00,BUY,5149.77,5157.77,5143.77,WIN,8.0,7.75,1941.5,0.7154,4.539,20.3
2026-02-24 20:10:00,BUY,5149.13,5157.13,5143.13,WIN,8.0,7.75,1949.25,0.7213,4.432,23.0
2026-02-24 20:15:00,BUY,5154.64,5162.64,5148.64,WIN,8.0,7.75,1957.0,0.718,4.839,20.5
2026-02-25 07:50:00,BUY,5182.25,5190.25,5176.25,WIN,8.0,7.75,1964.75,0.5942,5.157,40.9
2026-02-25 07:55:00,BUY,5184.64,5192.64,5178.64,WIN,8.0,7.75,1972.5,0.556,4.974,43.4
2026-02-25 08:00:00,BUY,5187.64,5195.64,5181.64,WIN,8.0,7.75,1980.25,0.5264,5.07,39.3
2026-02-25 08:05:00,BUY,5186.84,5194.84,5180.84,WIN,8.0,7.75,1988.0,0.5327,4.688,35.8
2026-02-25 08:10:00,BUY,5187.3,5195.3,5181.3,WIN,8.0,7.75,1995.75,0.5273,4.522,31.1
2026-02-25 08:55:00,BUY,5185.49,5193.49,5179.49,LOSS,-6.0,-6.25,1989.5,0.5541,4.236,27.1
2026-02-25 09:00:00,BUY,5181.6,5189.6,5175.6,WIN,8.0,7.75,1997.25,0.6526,5.099,31.1
2026-02-25 09:05:00,BUY,5184.52,5192.52,5178.52,WIN,8.0,7.75,2005.0,0.5972,5.317,34.6
2026-02-25 09:10:00,BUY,5183.68,5191.68,5177.68,WIN,8.0,7.75,2012.75,0.6388,5.238,35.1
2026-02-25 09:15:00,BUY,5185.88,5193.88,5179.88,WIN,8.0,7.75,2020.5,0.6164,5.14,36.4
2026-02-25 09:20:00,BUY,5186.62,5194.62,5180.62,WIN,8.0,7.75,2028.25,0.6074,4.84,35.1
2026-02-25 09:25:00,BUY,5186.74,5194.74,5180.74,WIN,8.0,7.75,2036.0,0.6076,4.477,33.8
2026-02-25 09:30:00,BUY,5189.48,5197.48,5183.48,LOSS,-6.0,-6.25,2029.75,0.5787,4.415,31.4
2026-02-25 09:35:00,BUY,5190.74,5198.74,5184.74,LOSS,-6.0,-6.25,2023.5,0.5524,4.405,28.7
2026-02-25 09:40:00,BUY,5190.92,5198.92,5184.92,LOSS,-6.0,-6.25,2017.25,0.5527,4.109,26.3
2026-02-25 09:45:00,BUY,5190.24,5198.24,5184.24,LOSS,-6.0,-6.25,2011.0,0.5489,3.828,23.5
2026-02-25 09:50:00,BUY,5190.35,5198.35,5184.35,LOSS,-6.0,-6.25,2004.75,0.5484,4.08,22.2
2026-02-25 09:55:00,BUY,5192.91,5200.91,5186.91,LOSS,-6.0,-6.25,1998.5,0.524,4.268,20.2
2026-02-25 10:25:00,BUY,5175.24,5183.24,5169.24,LOSS,-6.0,-6.25,1992.25,0.5799,5.536,30.7
2026-02-25 10:40:00,BUY,5176.92,5184.92,5170.92,LOSS,-6.0,-6.25,1986.0,0.5864,5.572,34.3
2026-02-25 10:45:00,BUY,5175.3,5183.3,5169.3,LOSS,-6.0,-6.25,1979.75,0.5789,5.212,33.9
2026-02-25 10:50:00,BUY,5174.6,5182.6,5168.6,LOSS,-6.0,-6.25,1973.5,0.5825,4.978,34.7
2026-02-25 10:55:00,BUY,5175.16,5183.16,5169.16,LOSS,-6.0,-6.25,1967.25,0.5905,4.673,34.9
2026-02-25 11:00:00,BUY,5171.12,5179.12,5165.12,LOSS,-6.0,-6.25,1961.0,0.7271,4.602,36.4
2026-02-25 11:05:00,BUY,5169.73,5177.73,5163.73,LOSS,-6.0,-6.25,1954.75,0.7326,4.876,37.7
2026-02-25 11:10:00,BUY,5163.89,5171.89,5157.89,LOSS,-6.0,-6.25,1948.5,0.7226,5.209,41.2
2026-02-25 11:15:00,BUY,5159.56,5167.56,5153.56,WIN,8.0,7.75,1956.25,0.7332,5.963,45.7
2026-02-25 11:20:00,BUY,5164.83,5172.83,5158.83,WIN,8.0,7.75,1964.0,0.7314,6.151,49.6
2026-02-25 11:25:00,BUY,5168.48,5176.48,5162.48,WIN,8.0,7.75,1971.75,0.7335,5.964,49.0
2026-02-25 11:30:00,BUY,5169.8,5177.8,5163.8,WIN,8.0,7.75,1979.5,0.7373,5.798,45.8
2026-02-25 11:35:00,BUY,5167.42,5175.42,5161.42,WIN,8.0,7.75,1987.25,0.7256,5.485,43.3
2026-02-25 11:40:00,BUY,5173.22,5181.22,5167.22,WIN,8.0,7.75,1995.0,0.7242,5.722,38.8
2026-02-25 11:45:00,BUY,5172.96,5180.96,5166.96,WIN,8.0,7.75,2002.75,0.7297,5.244,34.5
2026-02-25 11:50:00,BUY,5173.27,5181.27,5167.27,WIN,8.0,7.75,2010.5,0.7289,5.081,30.0
2026-02-25 12:00:00,BUY,5179.82,5187.82,5173.82,WIN,8.0,7.75,2018.25,0.5214,5.488,30.0
2026-02-25 12:30:00,BUY,5179.78,5187.78,5173.78,WIN,8.0,7.75,2026.0,0.5351,4.563,34.4
2026-02-25 14:30:00,BUY,5174.27,5182.27,5168.27,LOSS,-6.0,-6.25,2019.75,0.7884,5.742,29.1
2026-02-25 14:35:00,BUY,5159.97,5167.97,5153.97,WIN,8.0,7.75,2027.5,0.791,7.298,35.5
2026-02-25 14:40:00,BUY,5175.1,5183.1,5169.1,WIN,8.0,7.75,2035.25,0.7645,8.55,40.9
2026-02-25 15:20:00,BUY,5185.78,5193.78,5179.78,LOSS,-6.0,-6.25,2029.0,0.5367,7.8,23.8
2026-02-25 15:25:00,BUY,5180.41,5188.41,5174.41,LOSS,-6.0,-6.25,2022.75,0.588,8.565,25.4
2026-02-25 15:30:00,BUY,5181.41,5189.41,5175.41,WIN,8.0,7.75,2030.5,0.5735,8.819,27.2
2026-02-25 19:00:00,BUY,5200.96,5208.96,5194.96,LOSS,-6.0,-6.25,2024.25,0.5617,2.563,44.8
2026-02-25 19:05:00,BUY,5194.53,5202.53,5188.53,WIN,8.0,7.75,2032.0,0.6473,3.171,50.3
2026-02-25 19:20:00,BUY,5197.13,5205.13,5191.13,WIN,8.0,7.75,2039.75,0.6453,5.398,45.2
2026-02-26 07:05:00,BUY,5184.86,5192.86,5178.86,LOSS,-6.0,-6.25,2033.5,0.5581,5.431,32.6
2026-02-26 07:10:00,BUY,5187.32,5195.32,5181.32,LOSS,-6.0,-6.25,2027.25,0.5503,5.413,36.6
2026-02-26 07:20:00,BUY,5186.03,5194.03,5180.03,LOSS,-6.0,-6.25,2021.0,0.5657,5.718,36.4
2026-02-26 07:25:00,BUY,5184.94,5192.94,5178.94,LOSS,-6.0,-6.25,2014.75,0.5754,5.428,37.3
2026-02-26 07:30:00,BUY,5185.95,5193.95,5179.95,LOSS,-6.0,-6.25,2008.5,0.5701,5.244,36.8
2026-02-26 07:35:00,BUY,5187.99,5195.99,5181.99,LOSS,-6.0,-6.25,2002.25,0.5379,5.123,36.0
2026-02-26 07:40:00,BUY,5186.4,5194.4,5180.4,LOSS,-6.0,-6.25,1996.0,0.5613,4.945,33.8
2026-02-26 07:45:00,BUY,5182.03,5190.03,5176.03,WIN,8.0,7.75,2003.75,0.5747,4.962,35.2
2026-02-26 07:55:00,BUY,5185.83,5193.83,5179.83,LOSS,-6.0,-6.25,1997.5,0.5602,4.849,34.8
2026-02-26 09:00:00,BUY,5174.53,5182.53,5168.53,WIN,8.0,7.75,2005.25,0.5936,6.447,36.6
2026-02-26 09:05:00,BUY,5177.6,5185.6,5171.6,WIN,8.0,7.75,2013.0,0.5934,6.196,37.3
2026-02-26 09:15:00,BUY,5177.12,5185.12,5171.12,WIN,8.0,7.75,2020.75,0.5842,6.107,32.3
2026-02-26 09:20:00,BUY,5176.59,5184.59,5170.59,WIN,8.0,7.75,2028.5,0.5936,5.617,31.3
2026-02-26 09:25:00,BUY,5180.88,5188.88,5174.88,WIN,8.0,7.75,2036.25,0.5657,5.617,28.0
2026-02-26 09:30:00,BUY,5181.54,5189.54,5175.54,WIN,8.0,7.75,2044.0,0.5526,5.495,26.3
2026-02-26 09:40:00,BUY,5181.47,5189.47,5175.47,WIN,8.0,7.75,2051.75,0.5349,4.978,23.4
2026-02-26 09:45:00,BUY,5184.32,5192.32,5178.32,LOSS,-6.0,-6.25,2045.5,0.5297,4.789,23.5
2026-02-26 12:00:00,BUY,5165.36,5173.36,5159.36,WIN,8.0,7.75,2053.25,0.7091,5.425,45.5
2026-02-26 12:05:00,BUY,5168.73,5176.73,5162.73,WIN,8.0,7.75,2061.0,0.7003,5.485,46.1
2026-02-26 12:10:00,BUY,5168.14,5176.14,5162.14,WIN,8.0,7.75,2068.75,0.6997,5.189,45.6
2026-02-26 12:15:00,BUY,5171.9,5179.9,5165.9,WIN,8.0,7.75,2076.5,0.6878,5.548,41.5
2026-02-26 15:00:00,BUY,5167.76,5175.76,5161.76,LOSS,-6.0,-6.25,2070.25,0.7508,10.375,46.4
2026-02-26 15:05:00,BUY,5167.11,5175.11,5161.11,LOSS,-6.0,-6.25,2064.0,0.7499,9.873,47.8
2026-02-26 15:10:00,BUY,5162.45,5170.45,5156.45,LOSS,-6.0,-6.25,2057.75,0.7619,9.981,48.3
2026-02-26 15:15:00,BUY,5158.7,5166.7,5152.7,LOSS,-6.0,-6.25,2051.5,0.768,10.425,50.6
