<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.22	15:30:00	3425.405	3427.602	3423.665	3426.597	5173	0	160
2025.07.22	16:00:00	3426.640	3430.703	3426.245	3427.009	4502	0	160
2025.07.22	16:30:00	3427.050	3432.925	3427.050	3432.169	4368	0	160
2025.07.22	17:00:00	3432.212	3433.507	3426.521	3428.863	4855	0	160
2025.07.22	17:30:00	3428.756	3430.295	3427.256	3429.236	3803	0	160
2025.07.22	18:00:00	3429.254	3431.050	3427.892	3429.730	3348	0	160
2025.07.22	18:30:00	3429.696	3430.911	3428.446	3429.637	2672	0	160
2025.07.22	19:00:00	3429.612	3432.006	3428.885	3431.579	2759	0	160
2025.07.22	19:30:00	3431.580	3432.496	3430.860	3431.738	3041	0	160
2025.07.22	20:00:00	3431.683	3432.676	3429.588	3430.641	2012	0	160
2025.07.22	20:30:00	3430.687	3431.424	3427.772	3431.203	2312	0	160
2025.07.22	22:00:00	3430.826	3431.405	3428.549	3429.131	1804	0	160
2025.07.22	22:30:00	3429.131	3429.376	3427.460	3427.943	1421	0	160
2025.07.22	23:00:00	3427.926	3433.312	3427.798	3429.471	2893	0	160
2025.07.22	23:30:00	3429.476	3430.243	3426.283	3427.458	2979	0	160
2025.07.23	00:00:00	3427.433	3438.980	3427.033	3432.310	5514	0	160
2025.07.23	00:30:00	3432.376	3433.652	3428.779	3428.862	4262	0	160
2025.07.23	01:00:00	3428.852	3430.692	3421.824	3424.989	7561	0	160
2025.07.23	01:30:00	3424.929	3426.810	3420.959	3421.114	5481	0	160
2025.07.23	02:00:00	3421.071	3423.743	3419.815	3421.527	4362	0	160
2025.07.23	02:30:00	3421.526	3425.099	3419.154	3423.065	3608	0	160
2025.07.23	03:00:00	3422.991	3428.048	3422.853	3427.897	3511	0	160
2025.07.23	03:30:00	3427.922	3428.716	3422.893	3423.153	3368	0	160
2025.07.23	04:00:00	3423.063	3425.301	3421.995	3423.440	2783	0	160
2025.07.23	04:30:00	3423.508	3424.293	3421.994	3423.467	2342	0	160
2025.07.23	05:00:00	3423.505	3423.856	3420.825	3422.507	2548	0	160
2025.07.23	05:30:00	3422.528	3422.770	3416.322	3420.379	4147	0	160
2025.07.23	06:00:00	3420.357	3424.598	3420.355	3423.494	4073	0	160
2025.07.23	06:30:00	3423.452	3425.232	3419.497	3425.012	4389	0	160
2025.07.23	07:00:00	3424.973	3429.702	3422.864	3426.979	4134	0	160
2025.07.23	07:30:00	3426.993	3427.873	3419.865	3420.720	3342	0	160
2025.07.23	08:00:00	3420.754	3428.342	3420.579	3424.242	3776	0	160
2025.07.23	08:30:00	3424.309	3428.744	3423.786	3428.376	3316	0	160
2025.07.23	09:00:00	3428.412	3433.855	3428.249	3431.730	3152	0	160
2025.07.23	09:30:00	3431.701	3433.008	3430.115	3431.188	2952	0	160
2025.07.23	10:00:00	3431.158	3431.422	3421.927	3423.417	4118	0	160
2025.07.23	10:30:00	3423.408	3424.271	3421.159	3422.712	3062	0	160
2025.07.23	11:00:00	3422.675	3425.377	3420.305	3425.377	3733	0	160
2025.07.23	11:30:00	3425.308	3429.782	3425.257	3428.180	3191	0	160
2025.07.23	12:00:00	3428.170	3430.000	3424.234	3425.796	4495	0	160
2025.07.23	12:30:00	3425.772	3427.409	3419.868	3420.025	6059	0	160
2025.07.23	13:00:00	3419.993	3420.626	3408.060	3409.280	10193	0	160
2025.07.23	13:30:00	3409.321	3414.493	3405.576	3413.346	9143	0	160
2025.07.23	14:00:00	3413.304	3419.847	3410.614	3412.194	5878	0	160
2025.07.23	14:30:00	3412.208	3416.722	3410.850	3413.562	4745	0	160
2025.07.23	15:00:00	3413.486	3415.874	3410.313	3412.262	4324	0	160
2025.07.23	15:30:00	3412.236	3413.584	3398.134	3398.134	7177	0	160
2025.07.23	16:00:00	3398.106	3398.106	3381.402	3383.798	18956	0	160
2025.07.23	16:30:00	3383.752	3390.990	3381.607	3387.379	8150	0	160
2025.07.23	17:00:00	3387.344	3390.675	3385.636	3388.692	5828	0	160
2025.07.23	17:30:00	3388.582	3394.887	3385.725	3393.197	5589	0	160
2025.07.23	18:00:00	3393.233	3395.851	3391.954	3394.175	3388	0	160
2025.07.23	18:30:00	3394.203	3395.875	3392.808	3393.710	2911	0	160
2025.07.23	19:00:00	3393.737	3395.920	3390.951	3391.186	3363	0	160
2025.07.23	19:30:00	3391.092	3391.965	3388.503	3390.081	3129	0	160
2025.07.23	20:00:00	3390.122	3390.443	3388.096	3388.252	2001	0	160
2025.07.23	20:30:00	3388.263	3389.933	3386.123	3386.882	1736	0	160
2025.07.23	22:00:00	3391.108	3392.510	3387.859	3388.717	2447	0	160
2025.07.23	22:30:00	3388.745	3389.480	3386.696	3386.696	1351	0	160
2025.07.23	23:00:00	3386.768	3390.780	3386.497	3390.395	1781	0	160
2025.07.23	23:30:00	3390.446	3391.601	3388.050	3390.008	2098	0	160
2025.07.24	00:00:00	3390.060	3393.259	3388.528	3389.529	2741	0	160
2025.07.24	00:30:00	3389.480	3392.669	3388.835	3391.411	2606	0	160
2025.07.24	01:00:00	3391.478	3393.438	3384.027	3389.129	6747	0	160
2025.07.24	01:30:00	3389.085	3390.913	3386.323	3387.651	4967	0	160
2025.07.24	02:00:00	3387.678	3388.940	3380.834	3387.525	5262	0	160
2025.07.24	02:30:00	3387.587	3388.582	3382.861	3383.836	4833	0	160
2025.07.24	03:00:00	3383.872	3383.872	3374.728	3379.939	6426	0	160
2025.07.24	03:30:00	3379.975	3386.052	3379.142	3383.762	3114	0	160
2025.07.24	04:00:00	3383.666	3385.389	3382.512	3383.483	2276	0	160
2025.07.24	04:30:00	3383.482	3384.352	3380.950	3382.575	2571	0	160
2025.07.24	05:00:00	3382.584	3382.941	3378.822	3380.877	2827	0	160
2025.07.24	05:30:00	3380.935	3381.886	3374.405	3379.265	4534	0	160
2025.07.24	06:00:00	3379.218	3379.575	3371.631	3371.953	4505	0	160
2025.07.24	06:30:00	3371.916	3376.989	3369.926	3376.045	4284	0	160
2025.07.24	07:00:00	3375.924	3377.597	3373.088	3376.250	3675	0	160
2025.07.24	07:30:00	3376.261	3377.345	3365.982	3367.757	4360	0	160
2025.07.24	08:00:00	3367.767	3373.178	3365.820	3372.485	4182	0	160
2025.07.24	08:30:00	3372.461	3374.727	3369.417	3369.718	3376	0	160
2025.07.24	09:00:00	3369.678	3370.146	3362.509	3363.149	3628	0	160
2025.07.24	09:30:00	3363.112	3365.061	3362.021	3363.627	3606	0	160
2025.07.24	10:00:00	3363.647	3365.479	3362.080	3364.495	2618	0	160
2025.07.24	10:30:00	3364.509	3367.199	3362.706	3364.376	3004	0	160
2025.07.24	11:00:00	3364.409	3366.481	3362.541	3363.318	2710	0	160
2025.07.24	11:30:00	3363.275	3366.120	3361.253	3362.296	3401	0	160
2025.07.24	12:00:00	3362.254	3364.757	3358.072	3361.967	4217	0	160
2025.07.24	12:30:00	3361.849	3365.514	3352.536	3353.469	8300	0	160
2025.07.24	13:00:00	3353.504	3360.323	3351.315	3359.139	7787	0	160
2025.07.24	13:30:00	3359.101	3372.159	3356.600	3366.744	11482	0	160
2025.07.24	14:00:00	3366.653	3374.399	3365.667	3373.066	6830	0	160
2025.07.24	14:30:00	3373.164	3377.421	3372.333	3373.666	5120	0	160
2025.07.24	15:00:00	3373.556	3375.095	3370.349	3374.465	4685	0	160
2025.07.24	15:30:00	3374.503	3375.204	3371.023	3372.541	3672	0	160
2025.07.24	16:00:00	3372.515	3373.702	3369.611	3369.981	3176	0	160
2025.07.24	16:30:00	3370.028	3371.387	3366.926	3367.004	3143	0	160
2025.07.24	17:00:00	3366.988	3371.812	3366.267	3371.525	3250	0	160
2025.07.24	17:30:00	3371.495	3371.623	3368.592	3370.032	2418	0	160
2025.07.24	18:00:00	3370.092	3370.282	3367.385	3369.334	2318	0	160
2025.07.24	18:30:00	3369.337	3373.477	3369.337	3372.027	2413	0	160
2025.07.24	19:00:00	3371.988	3373.130	3371.349	3372.221	2122	0	160
2025.07.24	19:30:00	3372.258	3372.629	3370.015	3370.478	2190	0	160
2025.07.24	20:00:00	3370.517	3371.260	3368.902	3369.738	1845	0	160
2025.07.24	20:30:00	3369.780	3370.150	3367.222	3368.152	1748	0	160
2025.07.24	22:00:00	3368.512	3370.011	3365.131	3366.494	1969	0	160
2025.07.24	22:30:00	3366.445	3369.216	3365.722	3368.799	2074	0	160
2025.07.24	23:00:00	3368.740	3371.407	3367.713	3368.099	2235	0	160
2025.07.24	23:30:00	3368.063	3370.142	3366.676	3369.419	1909	0	160
2025.07.25	00:00:00	3369.422	3372.192	3368.356	3371.921	2416	0	160
2025.07.25	00:30:00	3371.962	3373.578	3370.895	3372.220	2173	0	160
2025.07.25	01:00:00	3372.238	3372.783	3366.009	3367.817	3679	0	160
2025.07.25	01:30:00	3367.811	3371.539	3366.678	3370.414	2820	0	160
2025.07.25	02:00:00	3370.388	3370.625	3363.580	3366.275	3280	0	160
2025.07.25	02:30:00	3366.230	3366.788	3362.490	3363.214	2558	0	160
2025.07.25	03:00:00	3363.178	3363.580	3360.928	3361.424	3019	0	160
2025.07.25	03:30:00	3361.384	3361.924	3358.613	3359.194	2117	0	160
2025.07.25	04:00:00	3359.176	3363.501	3358.998	3360.850	2397	0	160
2025.07.25	04:30:00	3360.825	3362.254	3357.819	3360.994	2406	0	160
2025.07.25	05:00:00	3361.027	3362.418	3358.470	3358.860	2041	0	160
2025.07.25	05:30:00	3358.884	3359.457	3355.290	3358.677	3380	0	160
2025.07.25	06:00:00	3358.636	3359.776	3355.020	3356.025	3434	0	160
2025.07.25	06:30:00	3355.987	3359.503	3354.664	3359.373	3038	0	160
2025.07.25	07:00:00	3359.369	3360.171	3356.715	3358.865	3006	0	160
2025.07.25	07:30:00	3358.810	3358.994	3352.706	3354.008	3084	0	160
2025.07.25	08:00:00	3354.041	3355.358	3345.484	3345.592	3285	0	160
2025.07.25	08:30:00	3345.561	3349.196	3344.551	3345.490	3017	0	160
2025.07.25	09:00:00	3345.495	3348.549	3343.037	3347.228	3143	0	160
2025.07.25	09:30:00	3347.336	3348.928	3345.485	3345.884	2493	0	160
2025.07.25	10:00:00	3345.889	3348.066	3343.582	3343.848	2530	0	160
2025.07.25	10:30:00	3343.816	3345.672	3340.959	3342.836	3125	0	160
2025.07.25	11:00:00	3342.898	3345.196	3339.566	3339.869	3203	0	160
2025.07.25	11:30:00	3339.880	3343.665	3338.623	3341.012	3349	0	160
2025.07.25	12:00:00	3341.008	3344.092	3339.659	3341.239	4313	0	160
2025.07.25	12:30:00	3341.205	3341.780	3336.312	3340.724	4493	0	160
2025.07.25	13:00:00	3340.705	3343.370	3336.811	3342.089	7898	0	160
2025.07.25	13:30:00	3342.118	3347.498	3339.293	3343.977	8079	0	160
2025.07.25	14:00:00	3343.935	3344.961	3333.811	3337.936	8039	0	160
2025.07.25	14:30:00	3337.973	3338.873	3330.523	3331.751	8363	0	160
2025.07.25	15:00:00	3331.793	3335.938	3328.138	3330.303	8815	0	160
2025.07.25	15:30:00	3330.221	3332.443	3324.928	3327.896	6771	0	160
2025.07.25	16:00:00	3327.851	3331.141	3326.575	3328.852	3908	0	160
2025.07.25	16:30:00	3328.894	3331.465	3326.161	3329.705	3471	0	160
2025.07.25	17:00:00	3329.671	3335.133	3329.614	3334.154	3395	0	160
2025.07.25	17:30:00	3334.192	3336.799	3333.541	3335.874	2440	0	160
2025.07.25	18:00:00	3335.961	3339.318	3335.820	3338.328	2523	0	160
2025.07.25	18:30:00	3338.365	3339.396	3337.952	3338.699	1815	0	160
2025.07.25	19:00:00	3338.776	3340.284	3338.387	3339.561	1958	0	160
2025.07.25	19:30:00	3339.596	3339.983	3337.237	3337.804	2460	0	160
2025.07.25	20:00:00	3337.769	3338.338	3336.596	3337.299	1694	0	160
2025.07.25	20:30:00	3337.365	3339.181	3336.187	3336.826	1842	0	160
2025.07.27	22:00:00	3329.144	3335.345	3329.144	3330.703	4634	0	160
2025.07.27	22:30:00	3330.662	3332.505	3323.817	3329.603	3898	0	160
2025.07.27	23:00:00	3329.587	3337.465	3329.428	3333.598	4129	0	160
2025.07.27	23:30:00	3333.600	3333.781	3329.692	3333.683	3277	0	160
2025.07.28	00:00:00	3333.675	3336.090	3331.317	3332.490	3327	0	160
2025.07.28	00:30:00	3332.474	3334.301	3327.640	3333.426	4423	0	160
2025.07.28	01:00:00	3333.334	3338.761	3329.850	3335.440	6253	0	160
2025.07.28	01:30:00	3335.402	3338.800	3331.278	3331.992	4592	0	160
2025.07.28	02:00:00	3331.939	3335.608	3330.570	3335.528	3102	0	160
2025.07.28	02:30:00	3335.501	3336.539	3331.548	3335.632	2973	0	160
2025.07.28	03:00:00	3335.580	3338.980	3334.399	3336.822	2862	0	160
2025.07.28	03:30:00	3336.773	3343.316	3336.547	3343.246	2302	0	160
2025.07.28	04:00:00	3343.199	3344.045	3339.842	3340.572	2616	0	160
2025.07.28	04:30:00	3340.558	3341.623	3339.432	3339.633	1946	0	160
2025.07.28	05:00:00	3339.650	3340.510	3338.029	3338.651	2196	0	160
2025.07.28	05:30:00	3338.690	3344.233	3338.057	3343.398	3227	0	160
2025.07.28	06:00:00	3343.333	3345.352	3338.768	3339.439	3599	0	160
2025.07.28	06:30:00	3339.477	3340.978	3335.755	3340.200	3519	0	160
2025.07.28	07:00:00	3340.130	3341.896	3338.675	3340.067	3690	0	160
2025.07.28	07:30:00	3339.995	3340.030	3333.785	3334.882	4331	0	160
2025.07.28	08:00:00	3334.879	3338.791	3334.669	3336.560	3288	0	160
2025.07.28	08:30:00	3336.535	3337.546	3332.382	3335.965	3332	0	160
2025.07.28	09:00:00	3335.978	3340.780	3335.884	3339.254	3631	0	160
2025.07.28	09:30:00	3339.215	3339.222	3335.941	3337.732	3060	0	160
2025.07.28	10:00:00	3337.744	3338.839	3335.394	3337.047	3045	0	160
2025.07.28	10:30:00	3337.118	3338.244	3334.166	3335.856	4009	0	160
2025.07.28	11:00:00	3335.900	3337.460	3334.407	3335.510	3066	0	160
2025.07.28	11:30:00	3335.512	3338.333	3334.856	3336.519	2699	0	160
2025.07.28	12:00:00	3336.568	3338.369	3328.309	3330.532	5575	0	160
2025.07.28	12:30:00	3330.575	3331.449	3325.508	3328.472	5560	0	160
2025.07.28	13:00:00	3328.479	3330.688	3326.489	3328.498	5346	0	160
2025.07.28	13:30:00	3328.474	3329.217	3301.777	3302.314	12994	0	160
2025.07.28	14:00:00	3302.344	3314.280	3301.770	3311.865	11462	0	160
2025.07.28	14:30:00	3311.904	3314.817	3305.822	3307.981	7458	0	160
2025.07.28	15:00:00	3307.942	3315.207	3306.555	3313.751	5557	0	160
2025.07.28	15:30:00	3313.751	3317.168	3313.139	3314.764	3982	0	160
2025.07.28	16:00:00	3314.736	3314.888	3311.518	3313.732	3248	0	160
2025.07.28	16:30:00	3313.733	3315.053	3311.451	3312.286	2607	0	160
2025.07.28	17:00:00	3312.255	3313.206	3308.820	3310.480	3583	0	160
2025.07.28	17:30:00	3310.577	3312.234	3309.500	3310.749	2679	0	160
2025.07.28	18:00:00	3310.738	3313.748	3310.186	3313.730	2227	0	160
2025.07.28	18:30:00	3313.764	3315.614	3313.009	3313.659	2336	0	160
2025.07.28	19:00:00	3313.692	3316.344	3312.974	3314.160	2392	0	160
2025.07.28	19:30:00	3314.180	3318.890	3314.064	3317.161	2623	0	160
2025.07.28	20:00:00	3317.195	3318.409	3316.772	3317.985	1678	0	160
2025.07.28	20:30:00	3317.952	3318.372	3314.408	3314.878	1778	0	160
2025.07.28	22:00:00	3313.217	3315.295	3312.202	3312.409	3178	0	160
2025.07.28	22:30:00	3312.474	3315.287	3311.901	3314.614	2236	0	160
2025.07.28	23:00:00	3314.626	3314.724	3311.271	3311.367	1693	0	160
2025.07.28	23:30:00	3311.320	3314.459	3310.485	3312.468	1971	0	160
2025.07.29	00:00:00	3312.485	3315.903	3308.380	3308.851	3516	0	160
2025.07.29	00:30:00	3308.775	3312.462	3307.843	3311.600	3339	0	160
2025.07.29	01:00:00	3311.612	3314.531	3308.473	3313.775	4833	0	160
2025.07.29	01:30:00	3313.768	3320.861	3313.534	3318.918	4019	0	160
2025.07.29	02:00:00	3318.947	3320.337	3317.470	3319.758	3116	0	160
2025.07.29	02:30:00	3319.774	3320.273	3317.762	3318.928	2712	0	160
2025.07.29	03:00:00	3318.888	3318.888	3314.540	3315.114	2840	0	160
2025.07.29	03:30:00	3315.157	3315.369	3311.203	3312.576	2829	0	160
2025.07.29	04:00:00	3312.580	3313.959	3308.990	3310.637	2384	0	160
2025.07.29	04:30:00	3310.628	3317.445	3310.468	3316.507	2587	0	160
2025.07.29	05:00:00	3316.498	3317.661	3314.281	3317.530	2378	0	160
2025.07.29	05:30:00	3317.460	3320.045	3315.609	3319.874	2990	0	160
2025.07.29	06:00:00	3319.905	3321.425	3316.250	3321.083	4124	0	160
2025.07.29	06:30:00	3321.060	3322.430	3316.760	3316.975	5946	0	160
2025.07.29	07:00:00	3317.017	3318.691	3311.294	3314.401	5599	0	160
2025.07.29	07:30:00	3314.389	3318.228	3312.680	3317.133	3669	0	160
2025.07.29	08:00:00	3317.139	3329.976	3316.603	3327.514	4618	0	160
2025.07.29	08:30:00	3327.506	3328.645	3324.715	3326.385	3734	0	160
2025.07.29	09:00:00	3326.347	3326.722	3320.831	3325.126	5193	0	160
2025.07.29	09:30:00	3325.183	3328.285	3323.965	3324.475	3663	0	160
2025.07.29	10:00:00	3324.574	3325.557	3323.449	3325.056	2396	0	160
2025.07.29	10:30:00	3325.011	3326.418	3321.965	3322.155	2984	0	160
2025.07.29	11:00:00	3322.195	3322.201	3318.101	3320.442	3764	0	160
2025.07.29	11:30:00	3320.403	3320.641	3314.884	3315.278	3699	0	160
2025.07.29	12:00:00	3315.249	3323.273	3315.229	3321.861	4375	0	160
2025.07.29	12:30:00	3321.804	3324.530	3318.514	3323.225	5053	0	160
2025.07.29	13:00:00	3323.200	3324.231	3319.390	3321.247	5669	0	160
2025.07.29	13:30:00	3321.239	3321.899	3312.842	3317.486	10933	0	160
2025.07.29	14:00:00	3317.446	3325.181	3311.890	3324.433	8584	0	160
2025.07.29	14:30:00	3324.409	3329.635	3323.043	3328.900	6139	0	160
2025.07.29	15:00:00	3328.933	3334.142	3324.504	3325.927	5872	0	160
2025.07.29	15:30:00	3325.879	3326.850	3319.566	3320.751	5375	0	160
2025.07.29	16:00:00	3320.751	3323.539	3319.072	3322.437	3474	0	160
2025.07.29	16:30:00	3322.316	3324.784	3320.852	3323.152	3862	0	160
2025.07.29	17:00:00	3323.120	3327.973	3322.950	3326.429	3141	0	160
2025.07.29	17:30:00	3326.468	3329.269	3325.302	3328.250	3026	0	160
2025.07.29	18:00:00	3328.299	3330.906	3327.832	3329.970	2578	0	160
2025.07.29	18:30:00	3329.950	3330.855	3325.291	3325.807	2391	0	160
2025.07.29	19:00:00	3325.892	3328.767	3325.200	3327.488	2635	0	160
2025.07.29	19:30:00	3327.457	3327.457	3322.680	3324.938	3258	0	160
2025.07.29	20:00:00	3324.989	3326.267	3324.697	3325.968	1905	0	160
2025.07.29	20:30:00	3325.963	3326.686	3325.146	3326.460	1434	0	160
2025.07.29	22:00:00	3327.751	3329.171	3325.956	3328.799	1289	0	160
2025.07.29	22:30:00	3328.769	3328.886	3326.212	3327.643	1365	0	160
2025.07.29	23:00:00	3327.686	3328.359	3326.850	3327.613	1083	0	160
2025.07.29	23:30:00	3327.625	3327.964	3326.160	3327.531	1614	0	160
2025.07.30	00:00:00	3327.568	3330.374	3327.206	3328.727	2417	0	160
2025.07.30	00:30:00	3328.712	3333.673	3328.382	3330.206	2817	0	160
2025.07.30	01:00:00	3330.104	3333.256	3327.977	3329.827	4093	0	160
2025.07.30	01:30:00	3329.773	3329.883	3321.876	3323.295	4420	0	160
2025.07.30	02:00:00	3323.351	3332.349	3323.351	3330.879	3805	0	160
2025.07.30	02:30:00	3330.917	3332.102	3326.072	3329.373	3087	0	160
2025.07.30	03:00:00	3329.356	3329.905	3326.214	3328.468	2917	0	160
2025.07.30	03:30:00	3328.402	3329.269	3326.839	3328.429	1972	0	160
2025.07.30	04:00:00	3328.365	3329.309	3326.215	3329.120	2093	0	160
2025.07.30	04:30:00	3329.118	3329.828	3325.772	3327.245	2026	0	160
2025.07.30	05:00:00	3327.172	3330.633	3325.016	3326.575	2615	0	160
2025.07.30	05:30:00	3326.579	3328.935	3324.437	3324.946	2899	0	160
2025.07.30	06:00:00	3324.918	3326.248	3323.209	3323.761	3295	0	160
2025.07.30	06:30:00	3323.730	3327.538	3323.058	3326.990	3017	0	160
2025.07.30	07:00:00	3327.101	3332.149	3325.601	3326.851	3631	0	160
2025.07.30	07:30:00	3326.873	3331.052	3326.267	3327.751	2713	0	160
2025.07.30	08:00:00	3327.784	3332.864	3327.495	3330.066	3310	0	160
2025.07.30	08:30:00	3330.041	3333.406	3329.188	3332.199	2698	0	160
2025.07.30	09:00:00	3332.169	3333.439	3330.801	3331.891	2255	0	160
2025.07.30	09:30:00	3331.849	3334.025	3329.330	3331.273	3431	0	160
2025.07.30	10:00:00	3331.245	3333.002	3327.749	3329.048	5050	0	160
2025.07.30	10:30:00	3329.049	3329.776	3326.622	3328.473	3100	0	160
2025.07.30	11:00:00	3328.515	3330.380	3324.953	3328.438	3676	0	160
2025.07.30	11:30:00	3328.442	3331.673	3323.966	3330.846	3682	0	160
2025.07.30	12:00:00	3330.829	3331.904	3326.085	3328.222	4335	0	160
2025.07.30	12:30:00	3328.230	3328.723	3310.565	3313.421	9602	0	160
2025.07.30	13:00:00	3313.446	3316.074	3304.185	3305.428	12080	0	160
2025.07.30	13:30:00	3305.392	3308.126	3298.428	3303.078	10207	0	160
2025.07.30	14:00:00	3303.105	3308.395	3301.561	3301.831	6070	0	160
2025.07.30	14:30:00	3301.905	3306.385	3301.166	3302.045	4065	0	160
2025.07.30	15:00:00	3302.115	3303.341	3290.537	3292.593	6681	0	160
2025.07.30	15:30:00	3292.655	3294.012	3288.575	3290.465	5228	0	160
2025.07.30	16:00:00	3290.378	3297.491	3289.874	3295.332	3983	0	160
2025.07.30	16:30:00	3295.286	3298.509	3293.702	3297.950	3081	0	160
2025.07.30	17:00:00	3297.990	3300.376	3297.654	3298.984	2983	0	160
2025.07.30	17:30:00	3299.029	3302.100	3298.053	3301.493	2842	0	160
2025.07.30	18:00:00	3301.376	3304.767	3296.953	3297.720	10732	0	160
2025.07.30	18:30:00	3297.673	3299.271	3279.474	3280.221	20988	0	160
2025.07.30	19:00:00	3280.178	3282.655	3271.987	3273.201	14115	0	160
2025.07.30	19:30:00	3273.102	3275.695	3268.034	3269.396	8184	0	160
2025.07.30	20:00:00	3269.334	3275.645	3268.965	3269.572	4283	0	160
2025.07.30	20:30:00	3269.578	3276.213	3269.411	3275.266	3373	0	160
2025.07.30	22:00:00	3274.201	3280.076	3274.201	3277.181	3444	0	160
2025.07.30	22:30:00	3277.273	3279.855	3277.002	3278.907	1840	0	160
2025.07.30	23:00:00	3278.906	3280.250	3277.742	3279.716	1773	0	160
2025.07.30	23:30:00	3279.650	3285.800	3279.556	3285.303	2690	0	160
2025.07.31	00:00:00	3285.257	3288.136	3282.802	3283.730	4430	0	160
2025.07.31	00:30:00	3283.774	3288.496	3283.774	3286.516	3468	0	160
2025.07.31	01:00:00	3286.543	3291.341	3285.056	3287.347	6056	0	160
2025.07.31	01:30:00	3287.351	3293.953	3285.483	3293.786	4746	0	160
2025.07.31	02:00:00	3293.838	3295.817	3291.400	3292.536	3638	0	160
2025.07.31	02:30:00	3292.501	3297.516	3290.476	3297.218	3591	0	160
2025.07.31	03:00:00	3297.252	3298.574	3293.434	3295.742	3403	0	160
2025.07.31	03:30:00	3295.743	3297.904	3294.308	3295.086	2563	0	160
2025.07.31	04:00:00	3295.042	3296.388	3293.644	3294.481	2458	0	160
2025.07.31	04:30:00	3294.479	3298.418	3293.892	3298.098	2177	0	160
2025.07.31	05:00:00	3298.065	3299.139	3295.557	3295.902	2226	0	160
2025.07.31	05:30:00	3295.826	3301.543	3294.646	3299.671	3038	0	160
2025.07.31	06:00:00	3299.641	3303.967	3298.196	3301.952	4651	0	160
2025.07.31	06:30:00	3301.982	3304.837	3298.040	3299.024	3383	0	160
2025.07.31	07:00:00	3299.027	3303.692	3298.013	3301.019	3683	0	160
2025.07.31	07:30:00	3300.919	3309.771	3299.361	3304.761	4825	0	160
2025.07.31	08:00:00	3304.682	3314.830	3303.557	3310.817	4874	0	160
2025.07.31	08:30:00	3310.842	3313.533	3308.841	3309.953	3715	0	160
2025.07.31	09:00:00	3309.914	3313.170	3306.696	3307.500	3824	0	160
2025.07.31	09:30:00	3307.466	3309.240	3304.822	3306.645	3961	0	160
2025.07.31	10:00:00	3306.703	3308.146	3303.383	3304.667	3457	0	160
2025.07.31	10:30:00	3304.602	3305.122	3293.782	3296.261	5062	0	160
2025.07.31	11:00:00	3296.269	3303.499	3295.146	3302.292	5301	0	160
2025.07.31	11:30:00	3302.246	3307.776	3302.165	3306.111	4673	0	160
2025.07.31	12:00:00	3306.086	3307.903	3304.260	3306.821	5140	0	160
2025.07.31	12:30:00	3306.898	3311.163	3303.919	3307.642	5943	0	160
2025.07.31	13:00:00	3307.677	3310.479	3304.721	3308.429	7379	0	160
2025.07.31	13:30:00	3308.472	3308.881	3300.588	3301.413	11280	0	160
2025.07.31	14:00:00	3301.369	3303.205	3295.505	3296.661	8880	0	160
2025.07.31	14:30:00	3296.650	3298.195	3291.300	3296.121	6407	0	160
2025.07.31	15:00:00	3296.092	3299.136	3291.316	3295.597	6140	0	160
2025.07.31	15:30:00	3295.598	3298.068	3292.818	3295.545	4550	0	160
2025.07.31	16:00:00	3295.437	3295.679	3289.586	3292.538	5754	0	160
2025.07.31	16:30:00	3292.581	3297.325	3291.357	3294.988	4045	0	160
2025.07.31	17:00:00	3295.014	3298.450	3294.776	3296.054	3854	0	160
2025.07.31	17:30:00	3296.021	3296.638	3294.023	3295.006	3719	0	160
2025.07.31	18:00:00	3295.043	3297.129	3292.821	3296.581	2853	0	160
2025.07.31	18:30:00	3296.470	3296.622	3294.492	3295.711	2613	0	160
2025.07.31	19:00:00	3295.755	3296.370	3290.491	3291.120	2664	0	160
2025.07.31	19:30:00	3291.117	3294.818	3290.485	3291.029	3297	0	160
2025.07.31	20:00:00	3290.989	3293.711	3290.732	3291.861	2412	0	160
2025.07.31	20:30:00	3291.825	3292.141	3289.830	3290.735	1689	0	160
2025.07.31	22:00:00	3289.873	3293.807	3289.583	3293.309	1741	0	160
2025.07.31	22:30:00	3293.390	3295.172	3292.781	3295.010	1609	0	160
2025.07.31	23:00:00	3294.999	3295.138	3288.296	3292.215	2756	0	160
2025.07.31	23:30:00	3292.237	3292.259	3287.967	3288.651	2170	0	160
2025.08.01	00:00:00	3288.607	3290.098	3286.399	3288.615	3447	0	160
2025.08.01	00:30:00	3288.587	3293.799	3288.124	3290.356	3528	0	160
2025.08.01	01:00:00	3290.304	3293.535	3288.806	3290.353	4241	0	160
2025.08.01	01:30:00	3290.364	3291.685	3281.566	3283.643	4273	0	160
2025.08.01	02:00:00	3283.616	3291.193	3283.269	3289.505	4276	0	160
2025.08.01	02:30:00	3289.534	3292.488	3287.095	3291.718	3489	0	160
2025.08.01	03:00:00	3291.713	3297.140	3291.460	3292.659	3342	0	160
2025.08.01	03:30:00	3292.644	3293.244	3290.522	3291.403	2502	0	160
2025.08.01	04:00:00	3291.365	3293.999	3290.340	3292.794	2708	0	160
2025.08.01	04:30:00	3292.759	3295.580	3290.080	3292.088	3082	0	160
2025.08.01	05:00:00	3292.094	3294.572	3291.736	3293.151	2575	0	160
