<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.13	11:45:00	4231.896	4232.294	4228.326	4230.487	2877	0	160
2025.11.13	12:00:00	4230.531	4235.906	4230.039	4234.524	3251	0	160
2025.11.13	12:15:00	4234.503	4237.097	4230.569	4233.329	2921	0	160
2025.11.13	12:30:00	4233.345	4237.397	4232.071	4235.406	2376	0	160
2025.11.13	12:45:00	4235.384	4245.297	4235.384	4242.523	3302	0	160
2025.11.13	13:00:00	4242.581	4243.952	4225.906	4230.429	9547	0	160
2025.11.13	13:15:00	4230.475	4237.676	4228.650	4235.322	6290	0	160
2025.11.13	13:30:00	4235.291	4236.143	4220.174	4228.520	8756	0	160
2025.11.13	13:45:00	4228.554	4232.468	4224.071	4231.841	4984	0	160
2025.11.13	14:00:00	4231.940	4232.457	4213.718	4220.569	9415	0	160
2025.11.13	14:15:00	4220.532	4221.144	4207.486	4211.246	7745	0	160
2025.11.13	14:30:00	4211.283	4220.097	4184.533	4188.168	17159	0	160
2025.11.13	14:45:00	4188.125	4200.919	4185.196	4195.291	16073	0	160
2025.11.13	15:00:00	4195.337	4205.021	4188.988	4201.652	11145	0	160
2025.11.13	15:15:00	4201.603	4204.744	4191.602	4194.847	9419	0	160
2025.11.13	15:30:00	4194.813	4200.761	4186.658	4197.596	8297	0	160
2025.11.13	15:45:00	4197.631	4203.258	4188.480	4202.539	8033	0	160
2025.11.13	16:00:00	4202.509	4210.882	4202.199	4210.027	6689	0	160
2025.11.13	16:15:00	4210.018	4211.009	4203.069	4206.350	6129	0	160
2025.11.13	16:30:00	4206.397	4208.763	4195.735	4197.656	8264	0	160
2025.11.13	16:45:00	4197.699	4207.055	4197.365	4206.637	6333	0	160
2025.11.13	17:00:00	4206.591	4208.321	4194.036	4194.988	5841	0	160
2025.11.13	17:15:00	4195.064	4204.723	4193.209	4202.651	6579	0	160
2025.11.13	17:30:00	4202.601	4206.829	4199.512	4200.558	4678	0	160
2025.11.13	17:45:00	4200.546	4205.493	4196.369	4201.869	5590	0	160
2025.11.13	18:00:00	4201.899	4203.340	4199.891	4202.209	4933	0	160
2025.11.13	18:15:00	4202.233	4203.093	4187.587	4190.450	6631	0	160
2025.11.13	18:30:00	4190.394	4190.776	4145.366	4155.885	25343	0	160
